LIB_CODE,LIB_NAME,DIVISION,ZIP_CODE,TEL,FAX,ADDRESS,E_MAIL,HOMEPAGE
141550,버드내도서관,,16578,031-228-4731,,경기도 수원시 권선구 세권로102번길 20,jhj0318@korea.kr,http://www.suwonlib.go.kr/bdn
141551,광교홍재도서관,,16224,031-228-4731,,경기도 수원시 영통구 대학로 88,jhj0318@korea.kr,http://www.suwonlib.go.kr/gh
141552,호매실도서관,,16400,031-228-4731,,경기도 수원시 권선구 칠보로 169,jhj0318@korea.kr,http://www.suwonlib.go.kr/hms
141553,포천시립가산도서관,,11164,031-538-9383,,경기도 포천시 가산면 선마로 223,lhy925@pcs21.go.kr,lib.pcs21.net/gs/
141554,선부도서관,,425-829,031-481-2752,,경기 안산시 단원구 선부2동 1068번지,yewon33@korea.kr,
141555,삼송도서관,,10589,031-8075-9022,031-901-0339,경기도 고양시 덕양구 덕수천1로 73,zzang7273@korea.kr,http://www.goyanglib.or.kr/
141556,상현도서관,,16942,031-324-4121,031-324-4129,경기도 용인시 수지구 법조로 232,qls224@korea.kr,www.yonginlib.go.kr
141557,일월도서관,,16416,031-228-4731,,경기도 수원시 장안구 일월천로 77,jhj0318@korea.kr,http://www.suwonlib.go.kr/iw
141558,양주희망도서관,,11487,031-8082-7460,,경기도 양주시 삼숭로38번길 78-47,joohy@korea.kr,www.libyj.go.kr/hmLibMain.do
141559,부천시립송내도서관,,14727,032-625-4573,,"경기도 부천시 소사구 경인로92번길 33, 송내어울마당 (송내동)",wish@korea.kr,www.bcl.go.kr
141560,책이랑아이랑,,425-130,031-491-1292,031-491-1294,경기 안산시 단원구 원선로 북길 7,dd4911292@hanmail.net,http://cafe.daum.net/4911292
141561,광명시소하도서관,,14320,02-2680-5412,,경기도 광명시 소하일로 7 (소하동),12soundgg@korea.kr,www.gmlib.or.kr/SohaMain.do
141562,시흥시장곡도서관,,429-430,031-310-5233,031-310-5239,경기 시흥시 장곡동 811-1 시흥시장곡도서관,revolkk13@korea.kr,
141563,대부도서관,,425-330,031-481-2752,,경기 안산시 단원구 대부북동 429-2번지,yewon33@korea.kr,http://lib.iansan.net
141564,청덕도서관,,16914,031-324-4611,,경기도 용인시 기흥구 구성1로 28,keuntaek@korea.kr,http://www.yonginlib.go.kr
141565,성남시황새울어린이도서관,,13594,031-786-1425,,경기도 성남시 분당구 수내로 43 어린이종합교육문화시설 2층,poppy02@isdc.co.kr,
141566,탄현도서관,,10858,031-940-8457,,경기도 파주시 탄현면 방촌로649번길 24-7 탄현면사무소 2층,yankee19@korea.kr,http://www.pajulib.or.kr
141567,안산미디어라이브러리,,15483,031-481-3875,,경기도 안산시 단원구 광덕1로 198 안산미디어라이브러리,kyh1291@korea.kr,
141568,남양주시 별빛도서관,,12108,031-590-8867,031-590-8809,경기도 남양주시 별내중앙로 102 (별내동),espoir55@korea.kr,lib.nyj.go.kr
141569,청북도서관,,17805,031-8024-8582,031-8024-8584,경기도 평택시 청북면 안청로2길 60 청북문화센터 2층,jung4299@korea.kr,http://www.ptlib.net/intro/index.jsp
141570,화성직업훈련교도소도서관,,18539,031-357-9400,031-357-9482,경기도 화성시 마도면 화성로 741,ytk5679@hanmail.net,
141571,안양시립관양도서관,,13928,031-8045-6323,,경기도 안양시 동안구 관양동 1675 안양시립관양도서관,gilsoo7@korea.kr,http://www.anyanglib.or.kr
141572,화서다산도서관,,16434,031-228-3542,031-228-3791,경기도 수원시 팔달구 화양로68번길 7-35 화서다산도서관,maydevil@korea.kr,http://www.suwonlib.go.kr/hd
141573,안양시립삼덕도서관,,14024,031-8045-6364,,경기도 안양시 만안구 병목안로 160 삼덕도서관,ahj0070@korea.kr,http://www.anyanglib.or.kr/
141574,가좌도서관,,10210,031-8075-9022,,"경기도 고양시 일산서구 가좌3로 16(가좌동,가좌도서관)",shin0026@korea.kr,http://www.goyanglib.or.kr
141575,진안도서관,,18391,031-224-9977,,경기도 화성시 병점중앙로 229 진안도서관,seok0237@gmail.com,http://www.hscitylib.or.kr/
141576,능평도서관,,12773,031-760-5912,,경기도 광주시 오포읍 창뜰아랫길 6,visualyn@korea.kr,lib.gjcity.go.kr
141577,희망열림 병영도서관,,12438,010-4534-5068,,경기도 가평군 조종면 청군로 1151 공병대대 위병소,seok5068@daum.net,
141578,동탄중앙이음터도서관,,18476,031-378-7344,,경기도 화성시 동탄대로시범길 117 동탄 중앙 이음터 도서관,seok0237@gmail.net,www.hscitylib.or.kr
141579,하남시덕풍도서관,,12979,031-790-5222,,경기도 하남시 역말로 14 하남시덕풍도서관,chochr@korea.kr,www.hanamlib.go.kr
141580,평택시립진위도서관,,17714,031-8024-7341,031-8024-7349,경기도 평택시 진위면 진위서로 137,jung4299@korea.kr,www.ptlib.go.kr
141581,양주시 광적도서관,,11419,031-8082-7481,,경기도 양주시 광적면 광적로42번길 5,mmin15@korea.kr,http://www.libyj.go.kr
141582,이동꿈틀도서관,,17136,031-324-4618,,경기도 용인시 처인구 이동면 경기동로705번길 16,dasom1942@korea.kr,
141583,부천시립도당도서관,,14480,032-625-4573,,경기도 부천시 평천로849번길 25 도당어울마당 4층 부천시립도당도서관,wish@korea.kr,www.bcl.go.kr
141584,부천시립오정도서관,,14434,032-625-4573,,경기도 부천시 성오로 172 오정어울마당,yangs1121@korea.kr,
141585,남양주시 호평도서관,,12141,031-590-8331,031-590-8539,경기도 남양주시 천마산로 67 (호평동),kisingu2@korea.kr,http://lib.nyj.go.kr/hp
141586,점동도서관,,12667,031-887-3311,031-887-3200,경기도 여주시 점동면 청안로 130-15,dldbfl29@korea.kr,www.yjlib.go.kr
141587,금촌3동솔빛도서관,,10850,031-944-8211,031-945-8211,경기도 파주시 시청로 194 금촌3동솔빛도서관,nspark@neutinamu.org,http://www.pajulib.or.kr/gclib3/
141588,성남시 해오름도서관,,13250,031-729-8786,031-729-8799,경기도 성남시 중원구 희망로 403,daynine@korea.kr,https://www.snlib.go.kr/hor/index.do
141589,평택시립세교도서관,,17826,031-8024-5445,031-682-7201,경기도 평택시 은실고가길 180 (세교동),hjk1209@pyeongtaek.go.kr,www.ptlib.go.kr
141590,소래산작은도서관,,14902,031-310-2561,,경기도 시흥시 소래산길 11 ABC행복학습타운 지혜관 1층,ira0130@korea.kr,https://lib.siheung.go.kr
141591,김포시고촌도서관,,10125,031-980-2180,,경기도 김포시 고촌읍 장차로 14 고촌읍 행정복지센터,sinwon0306@korea.kr,http://lib.gimpo.go.kr
141592,아르딤도서관,,18588,031-5183-8917,031-5183-8995,경기도 화성시 향남읍 도이1길 104 화성시 아르딤복지관 아르딤도서관,mina022@naver.com,
141593,김포시장기도서관,,10079,031-980-5197,,경기도 김포시 김포한강2로 42 (장기동),jshee324@korea.kr,http://lib.gimpo.go.kr
141594,이천시립마장도서관,,17354,031-644-4363,,경기도 이천시 설봉로81번길 50,moony79@korea.kr,www.icheonlib.go.kr
141595,수원시광교푸른숲도서관,,16514,031-228-3535,031-228-3792,"경기도 수원시 영통구 광교호수로 131, 광교푸른숲도서관 (하동)",tuerkis@korea.kr,https://www.suwonlib.go.kr/gps/
141596,수원시매여울도서관,,16545,031-228-3606,,경기도 수원시 영통구 효원로 407 매탄동 매여울도서관,kywchon@korea.kr,
141597,의정부가재울도서관,,11678,031-870-6632,,경기도 의정부시 평화로 633,smlove74@korea.kr,www.uilib.go.kr
141598,평택시립배다리도서관,,17862,031-8024-5462,--,경기도 평택시 죽백6로 20 배다리도서관(죽백동),ptlib@pyeongtaek.go.kr,www.ptlib.go.kr
141599,남사도서관,,17117,031-324-4732,031-324-4609,경기도 용인시 처인구 남사면 한숲로 61,zihu8162@korea.kr,
141600,대신도서관,,12610,031-887-3361,031-887-3356,경기도 여주시 대신면 율촌1길 12-10,dldbfl29@korea.kr,
141601,성남시 서현도서관,,13577,031-725-9319,--,경기도 성남시 분당구 중앙공원로 77,khj1017@isdc.co.kr,
141602,파평도서관,,10801,031-940-5990,031-940-5999,경기도 파주시 파평면 청송로 189-21 3층 파평도서관,odessa@korea.kr,lib.paju.go.kr
141603,부천시립역곡도서관,,14663,032-625-4594,032-625-4579,"경기도 부천시 지봉로51번길 54, 역곡도서관 (역곡동)",kangrr0424@korea.kr,
141604,파주시 한울도서관,,10901,031-940-5007,,경기도 파주시 교하로 239,inerain40@korea.kr,
141605,옥정호수도서관,,11473,031-8082-7494,,경기도 양주시 옥정동로7길 110 (옥정동) 옥정호수도서관,choisun777@korea.kr,
141606,김포시풍무도서관,,10113,031-5186-4875,,경기도 김포시 풍무동 풍무 2지구 근린공원 27호,hnes06@korea.kr,
141607,하남시 세미도서관,,12982,031-790-5894,,경기도 하남시 세미로1길 15 (풍산동),hanamlib@korea.kr,
141608,하남시디지털도서관,,12912,031-790-6811,--,경기도 하남시 미사강변한강로 290-2 하남시디지털도서관,hanamlib@korea.kr,
141609,시흥시목감도서관,,14985,031-310-2588,--,경기도 시흥시 솔고개길 43 시흥시목감도서관,ira0130@korea.kr,https://lib.siheung.go.kr
141610,소리울도서관,,18145,031-8036-6515,--,경기도 오산시 경기대로 102-25 소리울도서관,chohanjo@korea.kr,
141611,화성시립동탄다원이음터도서관,,18463,031-372-9611,031-372-9612,"경기도 화성시 동탄순환대로 754-14 동탄다원이음터 1,2층",mapsosa99@hcf.or.kr,http://www.hscitylib.or.kr/
141612,망포글빛도서관,,16685,031-228-4294,031-203-7143,경기도 수원시 영통구 동탄지성로 549-15,kys0212@korea.kr,
141613,광명시 연서도서관,,14214,02-2680-5463,--,"경기도 광명시 연서일로 10, 현충근린공원 내 (철산동)",birdfoot@korea.kr,
141614,월롱도서관,,10946,031-940-8570,031-940-5429,"경기도 파주시 월롱면 엘지로 17, 월롱면 행정복지센터 2층",redraysv1@korea.kr,lib.pajo.go.kr
141615,금사도서관,,12604,031-887-3303,--,"경기도 여주시 흥천면 이여로 1278-2, 이포권역 다목적행복센터 3층",dbwn148@korea.kr,www.yjlib.go.kr
141616,정비대대 도서관,,10834,031-952-6163,,경기도 파주시 파주읍 연풍리 혜음로 사서함 109-5,dldydkssk12@army.mil,
141617,선봉도서관,,17018,031-331-1137,,경기도 용인시 처인구 사서함 505-1-1,lwwpjs@bu.ac.kr,
141618,방공유도탄사령부 북카페,,17759,031-669-3252,031-669-6669,경기도 평택시 사서함 309-2호 방공유도탄 사령부 본부,asteroidk@naver.com,
141619,지혜의숲,,13590,02-748-7148,,경기도 성남시 분당구 황새울로 347 분당우체국 사서함 35호,ans719@mnd.go.kr,
141621,화성시립송린이음터도서관,,18242,031-356-9680,031-356-9681,"경기도 화성시 수노을2로 150, 송린이음터도서관 (새솔동)",sun2080@hcf.or.kr,
141622,하남시미사도서관,,12910,031-790-5682,--,"경기도 하남시 아리수로 545, 하남시미사도서관 (망월동)",shine21c@korea.kr,https://www.hanamlib.go.kr/mslib/index.do
141623,성남시 복정도서관,,13112,031-729-8713,031-729-8698,경기도 성남시 수정구 복정로118번길 7,jsw716@korea.kr,
141624,화성시목동이음터도서관,,18484,031-378-6771,031-378-6774,"경기도 화성시 동탄순환대로20길 6, 목동이음터도서관 (목동)",with@hcf.or.kr,
141625,이석영뉴미디어도서관,,12173,031-590-5363,--,경기도 남양주시 화도읍 맷돌로 84,jmjm@korea.kr,
141626,책여행 어린이도서관,,12240,031-595-5945,--,"경기도 남양주시 석실로 713, 책여행 어린이도서관 (금곡동)",journey-to-books@naver.com,blog.naver.com/journey-to-books
141627,의정부미술도서관,,11814,031-828-8870,031-828-8649,"경기도 의정부시 민락로 248, 의정부미술도서관 (민락동)",clibrary@korea.kr,www.uilib.go.kr
141628,성남시 위례도서관,,13640,031-729-8953,--,"경기도 성남시 수정구 위례순환로 125, 위례도서관 3,4층 (창곡동)",suyon@korea.kr,
141629,안성시립아양도서관,,17577,031-678-0732,--,"경기도 안성시 아양로 88, 아양도서관 (옥산동)",saltisdebora@korea.kr,
141630,술이홀도서관,,10835,031-940-5041,--,"경기도 파주시 파주읍 술이홀로 295, 3층, 술이홀도서관",gpgp79@korea.kr,
141631,일산도서관,,10352,031-8075-9017,--,"경기도 고양시 일산서구 고양대로 586-65, 일산도서관 (일산동)",jiiinah@korea.kr,http://www.goyanglib.or.kr
141632,시흥시배곧도서관,,15010,031-310-5289,031-310-5239,"경기도 시흥시 배곧4로 102, 배곧도서관 (정왕동)",chiho844@korea.kr,https://lib.siheung.go.kr/#/
141633,포일어울림도서관,,16014,031-345-2633,--,"경기도 의왕시 안양판교로 82, 포일어울림센터 (포일동)",clover829@korea.kr,http://www.uwlib.or.kr/naeson
141634,포천시립선단도서관,,11161,031-538-3914,031-538-3925,경기도 포천시 선단동 437-1,yse15@korea.kr,https://lib.pocheon.go.kr/seondan
141635,별꿈도서관,,10595,031-8075-9025,--,경기도 고양시 덕양구 고양대로 1937 (동산동),o103607@korea.kr,
141636,하남시위례도서관,,13012,010-7167-7564,031-790-6037,경기도 하남시 위례대로 230 하남시위례도서관,hanamlib@korea.kr,https://hanamlib.go.kr/
141637,화성시왕배푸른숲도서관,,18489,031-372-4435,,경기도 화성시 동탄대로12길 102 왕배푸른숲도서관,kimjr@hcf.co.kr,
141638,한국장학재단-은행권 제1호 대학생연합생활관 인성교육관 도서관,,10562,031-920-7219,031-920-7210,경기도 고양시 덕양구 원흥1로 23 한국장학재단-은행권 대학생연합생활관,springjuny@kosaf.go.kr,http://dormlib.kosaf.go.kr
141639,라이브러리 티티섬,,13361,031-753-1219,,경기도 성남시 중원구 광명로 120 9층~12층,ttsome@see-art.org,
141640,김포시 마산도서관,,10067,031-5186-4883,031-5186-4899,경기도 김포시 마산동 634-1번지,a8404017@korea.kr,http://lib.gimpo.go.kr
141641,능서 기적의 도서관,,12641,031-887-3303,031-885-2599,경기도 여주시 능서면 양화로 913 능서 기적의 도서관,lawsen@korea.kr,https://www.yjlib.go.kr/
141642,의정부음악도서관,,11733,031-828-4850,,경기도 의정부시 장곡로 280 의정부음악도서관,musiclib@korea.kr,https://www.uilib.go.kr
141643,서농도서관,,17109,031-324-4616,031-324-4529,경기도 용인시 기흥구 서천서로 83 서농도서관,nok81@korea.kr,https://lib.yongin.go.kr
141644,화성시 서연이음터도서관,,18506,031-378-1352,,경기도 화성시 동탄순환대로8길 57,hstree208@hstree.org,https://www.hscitylib.or.kr/intro/index.do
141645,화성시 노을빛도서관,,18367,031-226-3301,,경기도 화성시 병점노을로 19 2층 노을빛도서관,peace84@hcf.or.kr,
141646,성복도서관,,16853,031-324-4616,,경기도 용인시 수지구 성복1로164번길 6 성복도서관,nok81@korea.kr,https://lib.yongin.go.kr
141647,양벌도서관,,12793,010-2304-6721,,경기도 광주시 오포읍 양벌리 1106-1,kim8022@korea.kr,
141648,백운커뮤니티센터 도서관(가칭),,16016,031-345-3642,,경기도 의왕시 백운중앙로 74 4층,sunny80@korea.kr,
